user,adgroup_id,pid,clk,cate_id,campaign_id,customer,price,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level,user_cate,pv_1,cart_1,fav_1,buy_1,pv_2,cart_2,fav_2,buy_2,pv_3,cart_3,fav_3,buy_3,brand_New
7,517247,430548_1007,0,7266,365990,218259,336.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,425823
7,404929,430548_1007,0,7266,69662,87351,280.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,282276
7,620844,430548_1007,0,7266,314496,246032,875.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,252595
7,109157,430548_1007,0,7266,216475,19823,34.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,109157,430548_1007,0,7266,216475,19823,34.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,379084,430548_1007,0,7266,156253,173246,99.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,336109
7,185593,430548_1007,0,7266,266848,179167,866.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,337992
7,185593,430548_1007,0,7266,266848,179167,866.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,337992
7,118985,430548_1007,0,7266,214380,147070,66.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,210257
7,154415,430548_1007,0,7266,37060,81515,196.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,154415,430548_1007,0,7266,37060,81515,196.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,154415,430548_1007,0,7266,37060,81515,196.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,154415,430548_1007,0,7266,37060,81515,196.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,154415,430548_1007,0,7266,37060,81515,196.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,154415,430548_1007,0,7266,37060,81515,196.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,458754,430548_1007,0,7266,39780,120749,178.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,15882
7,458754,430548_1007,0,7266,39780,120749,178.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,15882
7,253433,430548_1007,0,7266,392034,4976,776.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,282953
7,673305,430548_1007,0,7266,26758,104387,800.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,119217
7,81194,430548_1007,0,7266,130041,5773,399.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,102568
7,81194,430548_1007,0,7266,130041,5773,399.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,102568
7,436391,430548_1007,0,7266,129398,174449,70.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,432990
7,146754,430548_1007,0,7266,86551,27772,240.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,53101
7,166322,430548_1007,0,7266,413597,56541,142.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,175932
7,166322,430548_1007,0,7266,413597,56541,142.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,175932
7,506997,430548_1007,0,7266,365990,218259,256.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,674768,430548_1007,0,7266,338154,251282,358.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,243887
7,674768,430548_1007,0,7266,338154,251282,358.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,243887
7,412184,430548_1007,0,7266,303593,224477,236.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,301541
7,527426,430548_1007,0,7266,267724,198684,65.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,450237
7,527426,430548_1007,0,7266,267724,198684,65.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,450237
7,113542,430548_1007,0,7266,168722,151427,68.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,196849,430548_1007,0,7266,214162,114973,604.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,53101
7,321520,430548_1007,0,7266,91096,165433,210.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,175932
7,321520,430548_1007,0,7266,91096,165433,210.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,175932
7,674749,430548_1007,0,7266,371007,234701,416.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,433039
7,384048,430548_1007,0,7266,199907,75195,578.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,272422
7,513685,430548_1007,0,7266,365318,241866,276.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,348936
7,513685,430548_1007,0,7266,365318,241866,276.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,348936
7,513685,430548_1007,0,7266,365318,241866,276.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,348936
7,300018,430548_1007,0,7266,206574,205363,830.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,553066,430548_1007,0,7266,237353,127050,752.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,423765
7,553066,430548_1007,0,7266,237353,127050,752.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,423765
7,178007,430548_1007,0,7266,275361,195940,320.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,450736
7,180184,430548_1007,0,7266,273818,216861,79.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,340137
7,180184,430548_1007,0,7266,273818,216861,79.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,340137
7,180184,430548_1007,0,7266,273818,216861,79.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,340137
7,420133,430548_1007,0,7266,216157,170261,29.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,176251,430548_1007,0,7266,269121,231633,570.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,176251,430548_1007,0,7266,269121,231633,570.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,176251,430548_1007,0,7266,269121,231633,570.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,342347,430548_1007,0,7266,329501,38943,498.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,272422
7,782032,430548_1007,1,7266,396624,34815,150.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,160842,430548_1007,0,7266,51054,133181,276.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,319785
7,160842,430548_1007,0,7266,51054,133181,276.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,319785
7,160842,430548_1007,0,7266,51054,133181,276.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,319785
7,461368,430548_1007,0,7266,245814,94346,468.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,325055
7,461368,430548_1007,0,7266,245814,94346,468.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,325055
7,562592,430548_1007,0,7266,260272,228154,556.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,562592,430548_1007,0,7266,260272,228154,556.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,48654,430548_1007,0,7266,115923,90012,740.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,186844
7,112741,430548_1007,0,7266,226091,53452,128.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,366904
7,152857,430548_1007,0,7266,92243,92351,536.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,363554
7,152857,430548_1007,0,7266,92243,92351,536.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,363554
7,152857,430548_1007,0,7266,92243,92351,536.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,363554
7,152857,430548_1007,0,7266,92243,92351,536.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,363554
7,241039,430548_1007,0,7266,168869,183003,218.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,343688
7,241039,430548_1007,0,7266,168869,183003,218.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,343688
7,385284,430548_1007,0,7266,280376,226775,569.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,336575
7,385284,430548_1007,0,7266,280376,226775,569.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,336575
7,385284,430548_1007,0,7266,280376,226775,569.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,336575
7,221636,430548_1007,0,7266,10833,58315,378.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,369860
7,221636,430548_1007,0,7266,10833,58315,378.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,369860
7,221636,430548_1007,0,7266,10833,58315,378.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,369860
7,327119,430548_1007,0,7266,240891,217912,200.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,765957,430548_1007,0,7266,382187,31939,1468.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,34464
7,592922,430548_1007,0,7266,55214,118695,65.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,54506,430548_1007,0,7266,18840,94856,158.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,126106
7,677382,430548_1007,0,7266,374004,249774,136.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,678616,430548_1007,0,7266,365415,243635,237.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,411307
7,716639,430548_1007,0,7266,67987,140109,165.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,716639,430548_1007,0,7266,67987,140109,165.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,716639,430548_1007,0,7266,67987,140109,165.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,776735,430548_1007,0,7266,295520,207250,38.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,258828
7,204671,430548_1007,0,7266,109972,170913,105.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,219195,430548_1007,0,7266,154013,173787,560.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,296878
7,302602,430548_1007,0,7266,92648,165433,160.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,351297
7,315353,430548_1007,0,7266,204709,94623,979.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,7443
7,315353,430548_1007,0,7266,204709,94623,979.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,7443
7,411508,430548_1007,0,7266,48690,92186,784.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,172122
7,192190,430548_1007,0,7266,176546,191713,60.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,365605,430548_1007,0,7266,75291,102655,178.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,336580
7,161356,430548_1007,0,7266,199907,75195,198.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,311200
7,289782,430548_1007,0,7266,326929,224050,568.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,71417
7,289782,430548_1007,0,7266,326929,224050,568.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,71417
7,50288,430548_1007,0,7266,24390,88260,1180.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,50288,430548_1007,0,7266,24390,88260,1180.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,546709,430548_1007,0,7266,335372,135560,390.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,348936
7,132183,430548_1007,0,7266,388828,42861,2000.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,478897,430548_1007,0,7266,177340,101248,318.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,425744
7,266733,430548_1007,0,7266,244880,181540,358.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,439874
7,217582,430548_1007,1,7266,199907,75195,95.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,53101
7,239506,430548_1007,0,7266,305050,86184,218.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,239506,430548_1007,0,7266,305050,86184,218.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,313650,430548_1007,0,7266,386730,29199,528.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,78509
7,313650,430548_1007,0,7266,386730,29199,528.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,78509
7,613136,430548_1007,0,7266,378722,222482,89.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,186972
7,83035,430548_1007,0,7266,84974,100315,25.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,210257
7,417035,430548_1007,0,7266,181823,196668,81.25,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,364185
7,417035,430548_1007,0,7266,181823,196668,81.25,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,364185
7,417035,430548_1007,0,7266,181823,196668,81.25,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,364185
7,351847,430548_1007,0,7266,158059,86821,436.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,7443
7,101116,430548_1007,0,7266,11648,88884,876.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,53101
7,311588,430548_1007,0,7266,317304,119562,59.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,420556
7,286205,430548_1007,0,7266,9665,87528,25.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,522336,430548_1007,0,7266,79711,158507,880.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,296577
7,283518,430548_1007,0,7266,65914,148537,498.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,282724
7,99613,430548_1007,0,7266,208944,205759,1300.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,229368
7,312287,430548_1007,0,7266,321666,179399,199.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,422791
7,393185,430548_1007,0,7266,271482,226775,569.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,336575
7,592174,430548_1007,0,7266,22384,97560,216.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,235030
7,592174,430548_1007,0,7266,22384,97560,216.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,235030
7,176996,430548_1007,0,7266,93928,92879,160.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,329630
7,176996,430548_1007,0,7266,93928,92879,160.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,329630
7,176996,430548_1007,0,7266,93928,92879,160.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,329630
7,176996,430548_1007,0,7266,93928,92879,160.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,329630
7,243385,430548_1007,0,7266,302246,170571,18.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,434118
7,243385,430548_1007,0,7266,302246,170571,18.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,434118
7,243385,430548_1007,0,7266,302246,170571,18.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,434118
7,243385,430548_1007,0,7266,302246,170571,18.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,434118
7,243385,430548_1007,0,7266,302246,170571,18.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,434118
7,357469,430548_1007,0,7266,39290,126166,376.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,231250
7,357469,430548_1007,0,7266,39290,126166,376.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,231250
7,375904,430548_1007,0,7266,57727,106330,300.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,203253
7,375904,430548_1007,0,7266,57727,106330,300.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,203253
7,197449,430548_1007,0,7266,281078,237851,218.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,197449,430548_1007,0,7266,281078,237851,218.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,197449,430548_1007,0,7266,281078,237851,218.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,197449,430548_1007,0,7266,281078,237851,218.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,210910,430548_1007,0,7266,246601,220197,158.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,252754
7,319873,430548_1007,0,7266,260887,227789,568.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,78509
7,156098,430548_1007,0,7266,10359,88759,560.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,59925
7,156098,430548_1007,0,7266,10359,88759,560.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,59925
7,156098,430548_1007,0,7266,10359,88759,560.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,59925
7,5652,430548_1007,0,7266,147057,23637,108.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,420556
7,90170,430548_1007,0,7266,61541,142058,70.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,458812
7,90170,430548_1007,0,7266,61541,142058,70.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,458812
7,657442,430548_1007,0,7266,103954,138019,149.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,402360
7,657442,430548_1007,0,7266,103954,138019,149.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,402360
7,657442,430548_1007,0,7266,103954,138019,149.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,402360
7,657442,430548_1007,0,7266,103954,138019,149.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,402360
7,657442,430548_1007,0,7266,103954,138019,149.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,402360
7,103230,430548_1007,0,7266,163598,143722,118.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,294814
7,103230,430548_1007,0,7266,163598,143722,118.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,294814
7,294062,430548_1007,0,7266,78498,65844,180.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,387673
7,395282,430548_1007,0,7266,293916,168996,35.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,770878,430548_1007,0,7266,11376,90399,450.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,186563
7,130752,430548_1007,0,7266,239283,118211,13.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,210257
7,411498,430548_1007,0,7266,384890,29199,328.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,34420
7,411498,430548_1007,0,7266,384890,29199,328.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,34420
7,411498,430548_1007,0,7266,384890,29199,328.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,34420
7,411498,430548_1007,0,7266,384890,29199,328.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,34420
7,431208,430548_1007,0,7266,385373,34707,2350.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,282276
7,527617,430548_1007,0,7266,359804,184814,138.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,359083
7,527617,430548_1007,0,7266,359804,184814,138.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,359083
7,527617,430548_1007,0,7266,359804,184814,138.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,359083
7,167397,430548_1007,0,7266,268763,123335,389.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,125409
7,167397,430548_1007,0,7266,268763,123335,389.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,125409
7,291038,430548_1007,0,7266,236025,217451,188.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,220196
7,291038,430548_1007,0,7266,236025,217451,188.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,220196
7,299763,430548_1007,0,7266,321666,179399,180.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,288790,430548_1007,0,7266,273818,216861,159.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,340137
7,821053,430548_1007,0,7266,47475,132609,110.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,297053,430548_1007,0,7266,235598,207250,38.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,258828
7,297053,430548_1007,0,7266,235598,207250,38.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,258828
7,149225,430548_1007,0,7266,194655,25642,198.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,53101
7,187147,430548_1007,0,7266,172230,158282,13.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,388081
7,187147,430548_1007,0,7266,172230,158282,13.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,388081
7,288740,430548_1007,0,7266,96244,113373,156.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,238916
7,288740,430548_1007,0,7266,96244,113373,156.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,238916
7,288740,430548_1007,0,7266,96244,113373,156.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,238916
7,498803,430548_1007,0,7266,11368,90399,368.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,186563
7,617086,430548_1007,0,7266,369271,207970,116.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,617086,430548_1007,0,7266,369271,207970,116.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,617086,430548_1007,0,7266,369271,207970,116.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
7,617086,430548_1007,0,7266,369271,207970,116.0,56,8,1,2,1,3,0,1,7_7266,29,0,0,0,50,0,0,0,42,1,0,0,999999999
